Input file,Event Number,Species Code,Call,Start time,End time,Median Peak Frequency (kHz),Median ICI (ms),Median Duration (us),Median Center Frequency (kHz),Click Count,Comments
Antarc01EI,jst_bw347,BW29,Clicks,6/29/2014 2:32:57,6/29/2014 2:34:12,,,,,,
Antarc01EI,jst_bw348,BW29,Clicks,6/29/2014 2:36:40,6/29/2014 2:41:40,,,,,,
Antarc01EI,jst_bw350,BW29,Clicks,6/29/2014 2:46:37,6/29/2014 2:51:35,,,,,,
byteswapped,Msaddler,Gm,Clicks,6/29/2014 4:01:18,6/29/2014 4:18:14,NaN,NaN,NaN,NaN,NaN,
Antarc01EI,jst_bw351,BW29,Clicks,6/29/2014 4:31:01,6/29/2014 4:38:29,,,,,,
Antarc01EI,jst_bw352,BW29,Clicks,6/29/2014 4:42:12,6/29/2014 4:49:40,,,,,,
byteswapped,Msaddler,Gm,Clicks,6/29/2014 5:22:12,6/29/2014 5:49:07,36.72,69.97,245.00,46.33,687,
byteswapped,Msaddler,Gm,Clicks,6/29/2014 6:44:16,6/29/2014 7:01:20,37.50,67.15,240.00,45.41,8724,
Antarc01EI,jst_bw355,BW29,Clicks,6/29/2014 8:39:37,6/29/2014 8:43:22,,,,,,
Antarc01EI,jst_bw356,BW29,Clicks,6/29/2014 8:45:50,6/29/2014 8:47:05,,,,,,
Antarc01EI,jst_bw357,BW29,Clicks,6/29/2014 8:55:46,6/29/2014 8:58:16,,,,,,
Antarc01EI,jst_bw358,BW29,Clicks,6/29/2014 9:04:29,6/29/2014 9:18:10,,,,,,
Antarc01EI,jst_bw359,BW29,Clicks,6/29/2014 17:11:44,6/29/2014 17:14:12,,,,,,
Antarc01EI,jst_bw360,BW29,Clicks,6/29/2014 17:17:57,6/29/2014 17:19:12,,,,,,
Antarc01EI,jst_bw361,BW29,Clicks,6/29/2014 17:20:25,6/29/2014 17:41:33,,,,,,
Antarc01EI,jst_bw362,BW29,Clicks,6/29/2014 18:12:38,6/29/2014 18:35:00,,,,,,
Antarc01EI,jst_bw363,BW29,Clicks,6/29/2014 18:36:15,6/29/2014 18:42:28,,,,,,
Antarc01EI,jst_bw364,BW29,Clicks,6/29/2014 19:14:48,6/29/2014 19:18:31,,,,,,
Antarc01EI,jst_bw365,BW29,Clicks,6/29/2014 19:34:42,6/29/2014 19:35:57,,,,,,
Antarc01EI,jst_bw366,BW29,Clicks,6/29/2014 19:59:34,6/29/2014 20:00:49,,,,,,
Antarc01EI,jst_bw367,BW29,Clicks,6/30/2014 3:39:29,6/30/2014 3:40:44,,,,,,
Antarc01EI,jst_bw368,BW29,Clicks,6/30/2014 6:33:30,6/30/2014 6:34:45,,,,,,
Antarc01EI,jst_bw369,BW29,Clicks,6/30/2014 7:50:34,6/30/2014 7:55:34,,,,,,
byteswapped,Msaddler,Gm,Clicks,6/30/2014 11:26:29,6/30/2014 11:37:35,37.11,70.24,195.00,45.26,299,
Antarc01EI,jst_bw370,BW29,Clicks,6/30/2014 16:07:47,6/30/2014 16:09:02,,,,,,
Antarc01EI,jst_bw371,BW29,Clicks,6/30/2014 18:00:54,6/30/2014 18:02:09,,,,,,
Antarc01EI,jst_bw372,BW29,Clicks,6/30/2014 18:03:24,6/30/2014 18:08:22,,,,,,
Antarc01EI,jst_bw373,BW29,Clicks,6/30/2014 18:10:50,6/30/2014 18:14:35,,,,,,
Antarc01EI,jst_bw374,BW29,Clicks,6/30/2014 18:18:18,6/30/2014 18:19:33,,,,,,
Antarc01EI,jst_bw375,BW29,Clicks,6/30/2014 18:20:48,6/30/2014 18:28:16,,,,,,
Antarc01EI,jst_bw376,BW29,Clicks,6/30/2014 18:29:29,6/30/2014 18:35:44,,,,,,
Antarc01EI,jst_bw377,BW29,Clicks,6/30/2014 18:39:27,6/30/2014 19:05:34,,,,,,
Antarc01EI,jst_bw378,BW29,Clicks,6/30/2014 19:14:15,6/30/2014 19:16:45,,,,,,
Antarc01EI,jst_bw379,BW29,Clicks,6/30/2014 20:21:22,6/30/2014 20:22:37,,,,,,
Antarc01EI,jst_bw380,BW29,Clicks,6/30/2014 20:27:35,6/30/2014 20:30:05,,,,,,
Antarc01EI,jst_bw381,BW29,Clicks,6/30/2014 20:32:35,6/30/2014 20:35:03,,,,,,
byteswapped,Msaddler,Gm,Clicks,6/30/2014 21:24:13,6/30/2014 21:28:21,35.94,65.25,225.00,45.00,250,
Antarc01EI,Nposdaljian,Pm,regular-click,6/30/2014 21:26:03,6/30/2014 21:26:03,,,,,,
byteswapped,Msaddler,Gm,Clicks,6/30/2014 23:14:36,6/30/2014 23:15:18,36.33,57.38,219.00,44.24,39,
Antarc01EI,jst_bw382,BW29,Clicks,6/30/2014 23:29:04,6/30/2014 23:35:17,,,,,,
Antarc01EI,jst_bw383,BW29,Clicks,6/30/2014 23:36:32,6/30/2014 23:39:02,,,,,,
byteswapped,Msaddler,Gm,Clicks,6/30/2014 23:37:45,7/1/2014 0:00:08,35.94,95.35,200.00,43.45,1656,
Antarc01EI,jst_bw384,BW29,Clicks,6/30/2014 23:44:00,6/30/2014 23:45:15,,,,,,
Antarc01EI,jst_bw385,BW29,Clicks,7/1/2014 0:47:22,7/1/2014 0:48:37,,,,,,
Antarc01EI,jst_bw386,BW29,Clicks,7/1/2014 0:54:48,7/1/2014 0:56:03,,,,,,
Antarc01EI,jst_bw387,BW29,Clicks,7/1/2014 1:52:00,7/1/2014 1:53:15,,,,,,
Antarc01EI,jst_bw388,BW29,Clicks,7/1/2014 1:59:28,7/1/2014 2:00:43,,,,,,
Antarc01EI,jst_bw389,BW29,Clicks,7/1/2014 2:05:41,7/1/2014 2:08:11,,,,,,
Antarc01EI,jst_bw390,BW29,Clicks,7/1/2014 2:09:24,7/1/2014 2:10:39,,,,,,
Antarc01EI,jst_bw391,BW29,Clicks,7/1/2014 2:13:09,7/1/2014 2:20:37,,,,,,
Antarc01EI,jst_bw392,BW29,Clicks,7/1/2014 2:21:50,7/1/2014 2:25:35,,,,,,
Antarc01EI,jst_bw393,BW29,Clicks,7/1/2014 2:26:50,7/1/2014 2:28:05,,,,,,
Antarc01EI,jst_bw394,BW29,Clicks,7/1/2014 3:28:59,7/1/2014 3:30:14,,,,,,
Antarc01EI,jst_bw395,BW29,Clicks,7/1/2014 3:32:42,7/1/2014 3:36:27,,,,,,
Antarc01EI,jst_bw396,BW29,Clicks,7/1/2014 4:06:17,7/1/2014 4:13:45,,,,,,
Antarc01EI,jst_bw397,BW29,Clicks,7/1/2014 4:28:39,7/1/2014 4:29:54,,,,,,
Antarc01EI,jst_bw398,BW29,Clicks,7/1/2014 4:47:18,7/1/2014 4:48:33,,,,,,
Antarc01EI,jst_bw399,BW29,Clicks,7/1/2014 5:50:41,7/1/2014 5:51:56,,,,,,
Antarc01EI,jst_bw400,BW29,Clicks,7/1/2014 5:53:09,7/1/2014 5:54:24,,,,,,
Antarc01EI,jst_bw401,BW29,Clicks,7/1/2014 6:03:07,7/1/2014 6:04:22,,,,,,
Antarc01EI,jst_bw402,BW29,Clicks,7/1/2014 6:05:35,7/1/2014 6:08:05,,,,,,
Antarc01EI,jst_bw403,BW29,Clicks,7/1/2014 6:09:20,7/1/2014 6:13:03,,,,,,
Antarc01EI,jst_bw404,BW29,Clicks,7/1/2014 6:15:33,7/1/2014 6:18:03,,,,,,
Antarc01EI,jst_bw405,BW29,Clicks,7/1/2014 6:52:51,7/1/2014 6:54:06,,,,,,
Antarc01EI,jst_bw406,BW29,Clicks,7/1/2014 6:56:34,7/1/2014 6:59:04,,,,,,
Antarc01EI,jst_bw407,BW29,Clicks,7/1/2014 7:00:19,7/1/2014 7:10:15,,,,,,
Antarc01EI,jst_bw408,BW29,Clicks,7/1/2014 7:12:45,7/1/2014 7:14:00,,,,,,
Antarc01EI,jst_bw409,BW29,Clicks,7/1/2014 10:26:40,7/1/2014 10:27:55,,,,,,
Antarc01EI,jst_bw410,BW29,Clicks,7/1/2014 10:29:10,7/1/2014 10:30:25,,,,,,
Antarc01EI,jst_bw411,BW29,Clicks,7/1/2014 10:37:53,7/1/2014 10:57:47,,,,,,
Antarc01EI,jst_bw412,BW29,Clicks,7/1/2014 13:25:42,7/1/2014 13:59:13,,,,,,
Antarc01EI,jst_bw413,BW29,Clicks,7/1/2014 19:11:12,7/1/2014 19:12:27,,,,,,
Antarc01EI,jst_bw414,BW29,Clicks,7/1/2014 19:13:42,7/1/2014 19:22:23,,,,,,
Antarc01EI,jst_bw415,BW29,Clicks,7/1/2014 19:23:38,7/1/2014 19:26:08,,,,,,
Antarc01EI,jst_bw416,BW29,Clicks,7/1/2014 19:33:34,7/1/2014 19:36:04,,,,,,
Antarc01EI,jst_bw417,BW29,Clicks,7/1/2014 21:15:31,7/1/2014 21:16:46,,,,,,
Antarc01EI,jst_bw418,BW29,Clicks,7/1/2014 21:21:44,7/1/2014 21:29:12,,,,,,
Antarc01EI,jst_bw419,BW29,Clicks,7/1/2014 21:30:27,7/1/2014 21:32:55,,,,,,
Antarc01EI,jst_bw420,BW29,Clicks,7/1/2014 21:34:10,7/1/2014 21:36:40,,,,,,
Antarc01EI,jst_bw421,BW29,Clicks,7/1/2014 21:37:53,7/1/2014 21:39:08,,,,,,
Antarc01EI,jst_bw422,BW29,Clicks,7/1/2014 21:47:51,7/1/2014 21:50:21,,,,,,
Antarc01EI,jst_bw423,BW29,Clicks,7/1/2014 21:52:49,7/1/2014 21:54:04,,,,,,
Antarc01EI,jst_bw424,BW29,Clicks,7/1/2014 21:57:47,7/1/2014 21:59:02,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/1/2014 22:16:40,7/1/2014 22:21:45,35.94,84.06,204.50,44.32,190,
Antarc01EI,jst_bw425,BW29,Clicks,7/1/2014 22:45:03,7/1/2014 22:46:18,,,,,,
Antarc01EI,jst_bw426,BW29,Clicks,7/1/2014 22:48:46,7/1/2014 22:50:01,,,,,,
Antarc01EI,jst_bw427,BW29,Clicks,7/1/2014 22:51:16,7/1/2014 22:52:31,,,,,,
Antarc01EI,jst_bw428,BW29,Clicks,7/1/2014 22:53:44,7/1/2014 22:56:14,,,,,,
Antarc01EI,jst_bw429,BW29,Clicks,7/1/2014 22:57:29,7/1/2014 22:59:57,,,,,,
Antarc01EI,jst_bw430,BW29,Clicks,7/1/2014 23:32:15,7/1/2014 23:43:26,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/1/2014 23:52:24,7/2/2014 0:07:24,,,,,,
Antarc01EI,jst_bw431,BW29,Clicks,7/2/2014 0:26:57,7/2/2014 0:30:42,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/2/2014 0:30:25,7/2/2014 0:32:50,,,,,,
Antarc01EI,jst_bw432,BW29,Clicks,7/2/2014 0:31:55,7/2/2014 0:34:25,,,,,,
Antarc01EI,jst_bw433,BW29,Clicks,7/2/2014 0:56:47,7/2/2014 0:58:02,,,,,,
Antarc01EI,jst_bw434,BW29,Clicks,7/2/2014 0:59:17,7/2/2014 1:11:43,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/2/2014 1:00:19,7/2/2014 1:20:11,,,,,,
Antarc01EI,jst_bw435,BW29,Clicks,7/2/2014 1:12:58,7/2/2014 1:16:41,,,,,,
Antarc01EI,jst_bw436,BW29,Clicks,7/2/2014 1:21:39,7/2/2014 1:22:54,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/2/2014 1:39:47,7/2/2014 1:59:39,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/2/2014 1:52:15,7/2/2014 2:18:30,37.89,69.08,225.00,45.17,2923,
Antarc01EI,Nposdaljian,Pm,slow-click,7/2/2014 2:16:21,7/2/2014 2:19:26,,,,,,
Antarc01EI,jst_bw437,BW29,Clicks,7/2/2014 3:03:34,7/2/2014 3:06:04,,,,,,
Antarc01EI,jst_bw438,BW29,Clicks,7/2/2014 3:07:17,7/2/2014 3:09:47,,,,,,
Antarc01EI,jst_bw439,BW29,Clicks,7/2/2014 3:12:17,7/2/2014 3:13:32,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/2/2014 4:21:24,7/2/2014 4:34:16,36.33,85.70,215.00,44.45,1942,
Antarc01EI,Nposdaljian,Pm,regular-click,7/2/2014 7:11:37,7/2/2014 7:25:42,,,,,,
Antarc01EI,jst_bw441,BW29,Clicks,7/2/2014 7:34:36,7/2/2014 7:35:51,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/2/2014 7:44:50,7/2/2014 7:57:25,,,,,,
Antarc01EI,Nposdaljian,Pm,slow-click,7/2/2014 7:48:04,7/2/2014 7:49:06,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/2/2014 8:15:30,7/2/2014 8:36:19,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/2/2014 9:06:59,7/2/2014 9:06:59,,,,,,
Antarc01EI,jst_bw442,BW29,Clicks,7/2/2014 10:46:04,7/2/2014 10:48:32,,,,,,
Antarc01EI,jst_bw443,BW29,Clicks,7/2/2014 10:49:47,7/2/2014 10:51:02,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/2/2014 20:12:31,7/2/2014 20:17:08,36.72,102.08,185.00,45.53,149,
byteswapped,Msaddler,Gm,Clicks,7/2/2014 22:32:24,7/2/2014 22:50:33,37.89,82.16,282.50,44.92,1540,
byteswapped,Msaddler,Gm,Clicks,7/2/2014 23:50:40,7/2/2014 23:52:54,36.72,99.20,180.00,46.43,61,
byteswapped,Msaddler,Gm,Clicks,7/3/2014 0:26:49,7/3/2014 0:52:57,37.50,71.65,260.00,44.44,3582,
byteswapped,Msaddler,Gm,Clicks,7/3/2014 1:29:28,7/3/2014 2:08:18,37.11,97.81,235.00,44.82,3383,
byteswapped,Msaddler,Gm,Clicks,7/3/2014 2:30:37,7/3/2014 2:30:47,38.28,113.49,125.00,48.05,13,
Antarc01EI,jst_bw447,BW29,Clicks,7/3/2014 2:47:02,7/3/2014 2:48:17,,,,,,
Antarc01EI,jst_bw448,BW29,Clicks,7/3/2014 2:54:30,7/3/2014 2:55:45,,,,,,
Antarc01EI,jst_bw449,BW29,Clicks,7/3/2014 4:40:11,7/3/2014 4:42:41,,,,,,
Antarc01EI,jst_bw450,BW29,Clicks,7/3/2014 4:46:24,7/3/2014 4:51:22,,,,,,
Antarc01EI,jst_bw451,BW29,Clicks,7/3/2014 4:53:52,7/3/2014 4:55:07,,,,,,
Antarc01EI,jst_bw452,BW29,Clicks,7/3/2014 5:36:05,7/3/2014 5:37:20,,,,,,
Antarc01EI,jst_bw453,BW29,Clicks,7/3/2014 6:33:17,7/3/2014 6:34:32,,,,,,
Antarc01EI,jst_bw454,BW29,Clicks,7/3/2014 6:35:45,7/3/2014 6:58:09,,,,,,
Antarc01EI,jst_bw455,BW29,Clicks,7/3/2014 6:59:21,7/3/2014 7:00:36,,,,,,
Antarc01EI,jst_bw456,BW29,Clicks,7/3/2014 8:42:34,7/3/2014 8:45:04,,,,,,
Antarc01EI,jst_bw457,BW29,Clicks,7/3/2014 9:47:10,7/3/2014 9:48:25,,,,,,
Antarc01EI,jst_bw458,BW29,Clicks,7/3/2014 9:49:40,7/3/2014 9:53:25,,,,,,
Antarc01EI,jst_bw459,BW29,Clicks,7/3/2014 10:10:48,7/3/2014 10:12:03,,,,,,
Antarc01EI,jst_bw460,BW29,Clicks,7/3/2014 12:41:12,7/3/2014 12:42:27,,,,,,
Antarc01EI,jst_bw461,BW29,Clicks,7/3/2014 13:29:43,7/3/2014 13:30:58,,,,,,
Antarc01EI,jst_bw462,BW29,Clicks,7/3/2014 18:09:26,7/3/2014 18:10:41,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/3/2014 19:14:19,7/3/2014 19:14:36,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/3/2014 21:38:37,7/3/2014 21:38:57,,,,,,
Antarc01EI,jst_bw463,BW29,Clicks,7/3/2014 21:44:30,7/3/2014 21:45:45,,,,,,
Antarc01EI,jst_bw464,BW29,Clicks,7/3/2014 21:47:00,7/3/2014 22:03:09,,,,,,
Antarc01EI,jst_bw465,BW29,Clicks,7/3/2014 22:05:39,7/3/2014 22:06:54,,,,,,
Antarc01EI,jst_bw466,BW29,Clicks,7/3/2014 22:08:07,7/3/2014 22:09:22,,,,,,
Antarc01EI,jst_bw467,BW29,Clicks,7/3/2014 22:13:05,7/3/2014 22:14:20,,,,,,
Antarc01EI,jst_bw468,BW29,Clicks,7/3/2014 22:15:35,7/3/2014 22:16:50,,,,,,
Antarc01EI,jst_bw469,BW29,Clicks,7/3/2014 23:36:24,7/3/2014 23:37:39,,,,,,
Antarc01EI,jst_bw470,BW29,Clicks,7/3/2014 23:38:54,7/3/2014 23:40:09,,,,,,
Antarc01EI,jst_bw471,BW29,Clicks,7/3/2014 23:42:37,7/3/2014 23:43:52,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/3/2014 23:51:30,7/3/2014 23:52:26,37.89,95.79,170.00,44.09,33,
Antarc01EI,jst_bw473,BW29,Clicks,7/4/2014 0:47:17,7/4/2014 0:49:45,,,,,,
Antarc01EI,jst_bw474,BW29,Clicks,7/4/2014 0:52:15,7/4/2014 0:54:45,,,,,,
Antarc01EI,jst_bw475,BW29,Clicks,7/4/2014 0:55:58,7/4/2014 0:57:13,,,,,,
Antarc01EI,jst_bw476,BW29,Clicks,7/4/2014 0:59:43,7/4/2014 1:00:58,,,,,,
Antarc01EI,jst_bw477,BW29,Clicks,7/4/2014 1:20:48,7/4/2014 1:35:44,,,,,,
Antarc01EI,jst_bw478,BW29,Clicks,7/4/2014 2:01:51,7/4/2014 2:08:04,,,,,,
Antarc01EI,jst_bw479,BW29,Clicks,7/4/2014 2:10:32,7/4/2014 2:32:56,,,,,,
Antarc01EI,jst_bw480,BW29,Clicks,7/4/2014 2:34:09,7/4/2014 2:35:24,,,,,,
Antarc01EI,jst_bw481,BW29,Clicks,7/4/2014 2:36:39,7/4/2014 2:40:24,,,,,,
Antarc01EI,jst_bw482,BW29,Clicks,7/4/2014 2:42:51,7/4/2014 2:44:06,,,,,,
Antarc01EI,jst_bw483,BW29,Clicks,7/4/2014 3:30:04,7/4/2014 3:36:19,,,,,,
Antarc01EI,jst_bw484,BW29,Clicks,7/4/2014 4:35:59,7/4/2014 4:37:14,,,,,,
Antarc01EI,jst_bw485,BW29,Clicks,7/4/2014 4:48:25,7/4/2014 4:52:08,,,,,,
Antarc01EI,jst_bw486,BW29,Clicks,7/4/2014 5:03:19,7/4/2014 5:08:19,,,,,,
Antarc01EI,jst_bw487,BW29,Clicks,7/4/2014 5:09:32,7/4/2014 5:14:32,,,,,,
Antarc01EI,jst_bw488,BW29,Clicks,7/4/2014 5:20:45,7/4/2014 5:22:00,,,,,,
Antarc01EI,jst_bw489,BW29,Clicks,7/4/2014 7:03:55,7/4/2014 7:06:25,,,,,,
Antarc01EI,jst_bw490,BW29,Clicks,7/4/2014 7:07:38,7/4/2014 7:08:53,,,,,,
Antarc01EI,jst_bw491,BW29,Clicks,7/4/2014 7:11:23,7/4/2014 7:12:38,,,,,,
Antarc01EI,jst_bw492,BW29,Clicks,7/4/2014 7:15:05,7/4/2014 7:16:20,,,,,,
Antarc01EI,jst_bw493,BW29,Clicks,7/4/2014 7:18:50,7/4/2014 7:23:48,,,,,,
Antarc01EI,jst_bw494,BW29,Clicks,7/4/2014 8:20:59,7/4/2014 8:35:52,,,,,,
Antarc01EI,jst_bw495,BW29,Clicks,7/4/2014 8:39:37,7/4/2014 8:43:20,,,,,,
Antarc01EI,jst_bw496,BW29,Clicks,7/4/2014 8:45:50,7/4/2014 8:48:18,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/4/2014 9:53:03,7/4/2014 10:23:57,37.11,90.60,284.00,43.93,3286,
Antarc01EI,jst_bw497,BW29,Clicks,7/4/2014 10:07:51,7/4/2014 10:09:06,,,,,,
Antarc01EI,jst_bw498,BW29,Clicks,7/4/2014 10:12:51,7/4/2014 10:14:06,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/4/2014 11:13:16,7/4/2014 11:18:32,37.11,102.52,213.00,44.32,258,
Antarc01EI,Nposdaljian,Pm,regular-click,7/4/2014 19:32:04,7/4/2014 19:32:09,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/4/2014 23:02:58,7/4/2014 23:03:00,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/4/2014 23:31:10,7/4/2014 23:36:54,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/5/2014 0:04:43,7/5/2014 0:04:52,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/5/2014 0:30:55,7/5/2014 0:42:52,,,,,,
Antarc01EI,jst_bw499,BW29,Clicks,7/5/2014 6:48:32,7/5/2014 6:49:47,,,,,,
Antarc01EI,jst_bw500,BW29,Clicks,7/5/2014 8:42:54,7/5/2014 8:46:39,,,,,,
Antarc01EI,jst_bw501,BW29,Clicks,7/5/2014 8:47:54,7/5/2014 8:50:22,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/5/2014 9:20:18,7/5/2014 10:01:44,36.72,61.90,250.00,44.41,5191,
byteswapped,Msaddler,Gm,Clicks,7/5/2014 10:52:50,7/5/2014 10:58:05,37.89,97.05,245.00,46.78,746,
Antarc01EI,jst_bw506,BW29,Clicks,7/6/2014 4:12:50,7/6/2014 4:21:33,,,,,,
Antarc01EI,jst_bw507,BW29,Clicks,7/6/2014 5:52:18,7/6/2014 5:56:03,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/6/2014 8:30:57,7/6/2014 8:36:55,36.72,101.54,270.00,45.05,419,
Antarc01EI,jst_bw509,BW29,Clicks,7/6/2014 9:36:05,7/6/2014 9:41:05,,,,,,
Antarc01EI,jst_bw510,BW29,Clicks,7/6/2014 10:32:02,7/6/2014 10:38:15,,,,,,
Antarc01EI,jst_bw511,BW29,Clicks,7/6/2014 10:39:30,7/6/2014 10:46:58,,,,,,
Antarc01EI,jst_bw512,BW29,Clicks,7/6/2014 10:48:13,7/6/2014 10:55:41,,,,,,
Antarc01EI,jst_bw513,BW29,Clicks,7/6/2014 11:31:44,7/6/2014 11:32:59,,,,,,
Antarc01EI,jst_bw514,BW29,Clicks,7/6/2014 13:28:36,7/6/2014 13:33:34,,,,,,
Antarc01EI,jst_bw515,BW29,Clicks,7/6/2014 13:34:49,7/6/2014 13:36:04,,,,,,
Antarc01EI,jst_bw516,BW29,Clicks,7/6/2014 13:39:47,7/6/2014 13:42:17,,,,,,
Antarc01EI,jst_bw517,BW29,Clicks,7/6/2014 14:03:24,7/6/2014 14:04:39,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/6/2014 15:34:50,7/6/2014 15:34:54,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/6/2014 16:38:33,7/6/2014 16:38:48,,,,,,
Antarc01EI,jst_bw518,BW29,Clicks,7/6/2014 18:45:39,7/6/2014 18:46:54,,,,,,
Antarc01EI,jst_bw519,BW29,Clicks,7/6/2014 18:51:52,7/6/2014 18:55:35,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/6/2014 20:18:22,7/6/2014 20:52:51,37.11,97.05,255.00,44.06,1819,
byteswapped,Msaddler,Gm,Clicks,7/6/2014 21:54:40,7/6/2014 21:55:20,38.48,66.31,267.50,46.80,16,
Antarc01EI,jst_bw521,BW29,Clicks,7/6/2014 22:10:47,7/6/2014 22:12:02,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/6/2014 23:01:52,7/6/2014 23:02:41,35.74,113.08,207.50,42.39,8,
Antarc01EI,jst_bw522,BW29,Clicks,7/7/2014 0:37:28,7/7/2014 0:43:41,,,,,,
Antarc01EI,jst_bw523,BW29,Clicks,7/7/2014 0:47:26,7/7/2014 0:49:54,,,,,,
Antarc01EI,jst_bw524,BW29,Clicks,7/7/2014 0:52:24,7/7/2014 0:56:07,,,,,,
Antarc01EI,jst_bw525,BW29,Clicks,7/7/2014 0:58:37,7/7/2014 1:19:46,,,,,,
Antarc01EI,jst_bw526,BW29,Clicks,7/7/2014 2:54:14,7/7/2014 2:55:29,,,,,,
Antarc01EI,jst_bw527,BW29,Clicks,7/7/2014 6:45:26,7/7/2014 6:46:41,,,,,,
Antarc01EI,jst_bw528,BW37,Clicks,7/7/2014 9:14:36,7/7/2014 9:17:06,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/7/2014 23:30:04,7/7/2014 23:33:15,38.48,99.27,147.50,45.85,30,
byteswapped,Msaddler,Gm,Clicks,7/8/2014 2:34:10,7/8/2014 2:51:17,37.89,82.04,299.00,44.26,1927,
byteswapped,Msaddler,Gm,Clicks,7/8/2014 6:12:47,7/8/2014 6:48:41,37.11,71.98,249.00,44.65,5306,
byteswapped,Msaddler,Gm,Clicks,7/8/2014 19:59:30,7/8/2014 20:01:32,36.33,149.77,315.00,41.41,89,
byteswapped,Msaddler,Gm,Clicks,7/8/2014 20:37:00,7/8/2014 20:51:31,37.50,84.91,284.50,44.28,3896,
byteswapped,Msaddler,Gm,Clicks,7/8/2014 21:17:49,7/8/2014 21:22:28,37.50,94.19,337.00,43.68,204,
byteswapped,Msaddler,Gm,Clicks,7/8/2014 21:47:40,7/8/2014 22:03:43,37.11,100.65,295.00,44.75,1497,
byteswapped,Msaddler,Gm,Clicks,7/8/2014 22:20:13,7/8/2014 22:30:48,36.72,97.82,260.50,43.68,164,
byteswapped,Msaddler,Gm,Clicks,7/8/2014 23:11:06,7/8/2014 23:33:36,37.89,60.59,280.00,45.59,8921,
byteswapped,Msaddler,Gm,Clicks,7/9/2014 0:21:26,7/9/2014 0:39:22,37.50,79.36,290.00,44.43,5328,
byteswapped,Msaddler,Gm,Clicks,7/9/2014 1:25:53,7/9/2014 2:11:51,37.50,85.24,315.00,43.78,7459,
Antarc01EI,Nposdaljian,Pm,regular-click,7/9/2014 3:32:39,7/9/2014 3:32:42,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/9/2014 4:23:43,7/9/2014 4:36:09,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/9/2014 4:58:28,7/9/2014 5:08:22,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/9/2014 5:23:49,7/9/2014 5:41:10,,,,,,
Antarc01EI,Nposdaljian,Pm,regular-click,7/9/2014 5:58:22,7/9/2014 6:02:10,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/9/2014 20:01:52,7/9/2014 20:23:48,38.28,62.80,335.00,44.04,1197,
byteswapped,Msaddler,Gm,Clicks,7/9/2014 22:50:57,7/9/2014 23:33:58,37.50,103.59,350.00,43.83,1309,
byteswapped,Msaddler,Gm,Clicks,7/10/2014 1:19:58,7/10/2014 1:27:53,37.11,102.35,260.00,43.81,136,
byteswapped,Msaddler,Gm,Clicks,7/10/2014 1:50:19,7/10/2014 2:10:38,36.91,111.44,315.00,43.09,102,
byteswapped,Msaddler,Gm,Clicks,7/10/2014 2:30:05,7/10/2014 2:40:34,35.94,89.04,297.50,43.16,50,
byteswapped,Msaddler,Gm,Clicks,7/10/2014 2:57:13,7/10/2014 2:59:07,36.72,92.43,360.00,42.11,33,
byteswapped,Msaddler,Gm,Clicks,7/10/2014 4:03:25,7/10/2014 4:26:13,37.50,97.72,320.00,43.33,4098,
Antarc01EI,jst_bw556,BW29,Clicks,7/10/2014 4:47:29,7/10/2014 4:48:44,,,,,,
byteswapped,Msaddler,Gm,Clicks,7/10/2014 19:37:51,7/10/2014 19:47:38,37.11,83.53,275.00,44.08,3728,
byteswapped,Msaddler,Gm,Clicks,7/10/2014 20:03:27,7/10/2014 20:32:12,37.89,75.27,255.00,45.19,5854,
