Input file,Event Number,Species Code,Call,Start time,End time,Comments
Antarc_EIE_01,jst_bw270,BW29,Clicks,10/10/2016 5:56:14,10/10/2016 5:58:44,
Antarc_EIE_01,jst_bw271,BW29,Clicks,10/10/2016 7:12:29,10/10/2016 7:13:44,
Antarc_EIE_01,jst_bw272,BW29,Clicks,10/10/2016 12:56:14,10/10/2016 12:57:29,
Antarc_EIE_01,jst_bw273,BW29,Clicks,10/10/2016 13:03:44,10/10/2016 13:04:59,
Antarc_EIE_01,jst_bw274,BW29,Clicks,10/10/2016 13:27:29,10/10/2016 13:29:59,
Antarc_EIE_01,jst_bw275,BW29,Clicks,10/10/2016 15:54:59,10/10/2016 15:56:14,
Antarc_EIE_01,jst_bw276,BW29,Clicks,10/10/2016 15:59:59,10/10/2016 16:01:14,
Antarc_EIE_01,jst_bw277,BW29,Clicks,10/10/2016 16:04:59,10/10/2016 16:06:14,
Antarc_EIE_01,jst_bw278,BW29,Clicks,10/10/2016 17:22:29,10/10/2016 17:24:59,
Antarc_EIE_01,jst_bw279,BW29,Clicks,10/10/2016 17:27:29,10/10/2016 17:28:44,
